"시점","구조활동실적별(1)","구조활동실적별(2)",소방서별(1),소방서별(2),데이터
"2017","사고종별 구조인원 (명)","기계사고",남부,분당,3
"2017","사고종별 구조인원 (명)","기계사고",남부,부천,6
"2017","사고종별 구조인원 (명)","기계사고",남부,안양,2
"2017","사고종별 구조인원 (명)","기계사고",남부,안산,13
"2017","사고종별 구조인원 (명)","기계사고",남부,용인,14
"2017","사고종별 구조인원 (명)","기계사고",남부,평택,5
"2017","사고종별 구조인원 (명)","기계사고",남부,송탄,6
"2017","사고종별 구조인원 (명)","기계사고",남부,광명,2
"2017","사고종별 구조인원 (명)","기계사고",남부,시흥,13
"2017","사고종별 구조인원 (명)","기계사고",남부,군포,2
"2017","사고종별 구조인원 (명)","기계사고",남부,화성,8
"2017","사고종별 구조인원 (명)","기계사고",남부,이천,6
"2017","사고종별 구조인원 (명)","기계사고",남부,김포,6
"2017","사고종별 구조인원 (명)","기계사고",남부,광주,3
"2017","사고종별 구조인원 (명)","기계사고",남부,안성,4
"2017","사고종별 구조인원 (명)","기계사고",남부,하남,8
"2017","사고종별 구조인원 (명)","기계사고",남부,의왕,-
"2017","사고종별 구조인원 (명)","기계사고",남부,오산,1
"2017","사고종별 구조인원 (명)","기계사고",남부,여주,8
"2017","사고종별 구조인원 (명)","기계사고",남부,양평,3
"2017","사고종별 구조인원 (명)","기계사고",남부,과천,-
"2017","사고종별 구조인원 (명)","기계사고",북부,소계,65
"2017","사고종별 구조인원 (명)","기계사고",북부,특수대응단,-
"2017","사고종별 구조인원 (명)","기계사고",북부,고양,5
"2017","사고종별 구조인원 (명)","기계사고",북부,일산,7
"2017","사고종별 구조인원 (명)","기계사고",북부,의정부,9
"2017","사고종별 구조인원 (명)","기계사고",북부,남양주,24
"2017","사고종별 구조인원 (명)","기계사고",북부,파주,5
"2017","사고종별 구조인원 (명)","기계사고",북부,구리,1
"2017","사고종별 구조인원 (명)","기계사고",북부,포천,6
"2017","사고종별 구조인원 (명)","기계사고",북부,양주,3
"2017","사고종별 구조인원 (명)","기계사고",북부,동두천,3
"2017","사고종별 구조인원 (명)","기계사고",북부,가평,1
"2017","사고종별 구조인원 (명)","기계사고",북부,연천,1
"2017","사고종별 구조인원 (명)","승강기",합계,소계,6174
"2017","사고종별 구조인원 (명)","승강기",남부,소계,4604
"2017","사고종별 구조인원 (명)","승강기",남부,특수대응단,-
"2017","사고종별 구조인원 (명)","승강기",남부,수원,622
"2017","사고종별 구조인원 (명)","승강기",남부,성남,274
"2017","사고종별 구조인원 (명)","승강기",남부,분당,287
"2017","사고종별 구조인원 (명)","승강기",남부,부천,379
"2017","사고종별 구조인원 (명)","승강기",남부,안양,360
"2017","사고종별 구조인원 (명)","승강기",남부,안산,295
"2017","사고종별 구조인원 (명)","승강기",남부,용인,307
"2017","사고종별 구조인원 (명)","승강기",남부,평택,273
"2017","사고종별 구조인원 (명)","승강기",남부,송탄,106
"2017","사고종별 구조인원 (명)","승강기",남부,광명,185
"2017","사고종별 구조인원 (명)","승강기",남부,시흥,244
"2017","사고종별 구조인원 (명)","승강기",남부,군포,133
"2017","사고종별 구조인원 (명)","승강기",남부,화성,208
"2017","사고종별 구조인원 (명)","승강기",남부,이천,43
"2017","사고종별 구조인원 (명)","승강기",남부,김포,237
"2017","사고종별 구조인원 (명)","승강기",남부,광주,111
"2017","사고종별 구조인원 (명)","승강기",남부,안성,54
"2017","사고종별 구조인원 (명)","승강기",남부,하남,127
"2017","사고종별 구조인원 (명)","승강기",남부,의왕,59
"2017","사고종별 구조인원 (명)","승강기",남부,오산,206
"2017","사고종별 구조인원 (명)","승강기",남부,여주,77
"2017","사고종별 구조인원 (명)","승강기",남부,양평,13
"2017","사고종별 구조인원 (명)","승강기",남부,과천,4
"2017","사고종별 구조인원 (명)","승강기",북부,소계,1570
"2017","사고종별 구조인원 (명)","승강기",북부,특수대응단,1
"2017","사고종별 구조인원 (명)","승강기",북부,고양,227
"2017","사고종별 구조인원 (명)","승강기",북부,일산,289
"2017","사고종별 구조인원 (명)","승강기",북부,의정부,264
"2017","사고종별 구조인원 (명)","승강기",북부,남양주,199
"2017","사고종별 구조인원 (명)","승강기",북부,파주,233
"2017","사고종별 구조인원 (명)","승강기",북부,구리,107
"2017","사고종별 구조인원 (명)","승강기",북부,포천,57
"2017","사고종별 구조인원 (명)","승강기",북부,양주,54
"2017","사고종별 구조인원 (명)","승강기",북부,동두천,106
"2017","사고종별 구조인원 (명)","승강기",북부,가평,16
"2017","사고종별 구조인원 (명)","승강기",북부,연천,17
"2017","사고종별 구조인원 (명)","산악사고",합계,소계,1189
"2017","사고종별 구조인원 (명)","산악사고",남부,소계,649
"2017","사고종별 구조인원 (명)","산악사고",남부,특수대응단,59
"2017","사고종별 구조인원 (명)","산악사고",남부,수원,32
"2017","사고종별 구조인원 (명)","산악사고",남부,성남,35
"2017","사고종별 구조인원 (명)","산악사고",남부,분당,7
"2017","사고종별 구조인원 (명)","산악사고",남부,부천,20
"2017","사고종별 구조인원 (명)","산악사고",남부,안양,74
"2017","사고종별 구조인원 (명)","산악사고",남부,안산,36
"2017","사고종별 구조인원 (명)","산악사고",남부,용인,34
"2017","사고종별 구조인원 (명)","산악사고",남부,평택,1
"2017","사고종별 구조인원 (명)","산악사고",남부,송탄,10
"2017","사고종별 구조인원 (명)","산악사고",남부,광명,18
"2017","사고종별 구조인원 (명)","산악사고",남부,시흥,14
"2017","사고종별 구조인원 (명)","산악사고",남부,군포,28
"2017","사고종별 구조인원 (명)","산악사고",남부,화성,5
"2017","사고종별 구조인원 (명)","산악사고",남부,이천,7
"2017","사고종별 구조인원 (명)","산악사고",남부,김포,16
"2017","사고종별 구조인원 (명)","산악사고",남부,광주,27
"2017","사고종별 구조인원 (명)","산악사고",남부,안성,6
"2017","사고종별 구조인원 (명)","산악사고",남부,하남,47
"2017","사고종별 구조인원 (명)","산악사고",남부,의왕,19
"2017","사고종별 구조인원 (명)","산악사고",남부,오산,6
"2017","사고종별 구조인원 (명)","산악사고",남부,여주,4
"2017","사고종별 구조인원 (명)","산악사고",남부,양평,64
"2017","사고종별 구조인원 (명)","산악사고",남부,과천,80
"2017","사고종별 구조인원 (명)","산악사고",북부,소계,540
"2017","사고종별 구조인원 (명)","산악사고",북부,특수대응단,5
"2017","사고종별 구조인원 (명)","산악사고",북부,고양,64
"2017","사고종별 구조인원 (명)","산악사고",북부,일산,6
"2017","사고종별 구조인원 (명)","산악사고",북부,의정부,73
"2017","사고종별 구조인원 (명)","산악사고",북부,남양주,86
"2017","사고종별 구조인원 (명)","산악사고",북부,파주,27
"2017","사고종별 구조인원 (명)","산악사고",북부,구리,32
"2017","사고종별 구조인원 (명)","산악사고",북부,포천,74
"2017","사고종별 구조인원 (명)","산악사고",북부,양주,40
"2017","사고종별 구조인원 (명)","산악사고",북부,동두천,35
"2017","사고종별 구조인원 (명)","산악사고",북부,가평,79
"2017","사고종별 구조인원 (명)","산악사고",북부,연천,19
"2017","사고종별 구조인원 (명)","갇힘",합계,소계,1341
"2017","사고종별 구조인원 (명)","갇힘",남부,소계,1043
"2017","사고종별 구조인원 (명)","갇힘",남부,특수대응단,-
"2017","사고종별 구조인원 (명)","갇힘",남부,수원,191
"2017","사고종별 구조인원 (명)","갇힘",남부,성남,26
"2017","사고종별 구조인원 (명)","갇힘",남부,분당,25
"2017","사고종별 구조인원 (명)","갇힘",남부,부천,38
"2017","사고종별 구조인원 (명)","갇힘",남부,안양,24
"2017","사고종별 구조인원 (명)","갇힘",남부,안산,80
"2017","사고종별 구조인원 (명)","갇힘",남부,용인,73
"2017","사고종별 구조인원 (명)","갇힘",남부,평택,49
"2017","사고종별 구조인원 (명)","갇힘",남부,송탄,40
"2017","사고종별 구조인원 (명)","갇힘",남부,광명,53
"2017","사고종별 구조인원 (명)","갇힘",남부,시흥,35
"2017","사고종별 구조인원 (명)","갇힘",남부,군포,110
"2017","사고종별 구조인원 (명)","갇힘",남부,화성,50
"2017","사고종별 구조인원 (명)","갇힘",남부,이천,14
"2017","사고종별 구조인원 (명)","갇힘",남부,김포,38
"2017","사고종별 구조인원 (명)","갇힘",남부,광주,27
"2017","사고종별 구조인원 (명)","갇힘",남부,안성,30
"2017","사고종별 구조인원 (명)","갇힘",남부,하남,50
"2017","사고종별 구조인원 (명)","갇힘",남부,의왕,25
"2017","사고종별 구조인원 (명)","갇힘",남부,오산,20
"2017","사고종별 구조인원 (명)","갇힘",남부,여주,26
"2017","사고종별 구조인원 (명)","갇힘",남부,양평,8
"2017","사고종별 구조인원 (명)","갇힘",남부,과천,11
"2017","사고종별 구조인원 (명)","갇힘",북부,소계,298
"2017","사고종별 구조인원 (명)","갇힘",북부,특수대응단,-
"2017","사고종별 구조인원 (명)","갇힘",북부,고양,34
"2017","사고종별 구조인원 (명)","갇힘",북부,일산,19
"2017","사고종별 구조인원 (명)","갇힘",북부,의정부,40
"2017","사고종별 구조인원 (명)","갇힘",북부,남양주,92
"2017","사고종별 구조인원 (명)","갇힘",북부,파주,23
"2017","사고종별 구조인원 (명)","갇힘",북부,구리,48
"2017","사고종별 구조인원 (명)","갇힘",북부,포천,19
"2017","사고종별 구조인원 (명)","갇힘",북부,양주,9
"2017","사고종별 구조인원 (명)","갇힘",북부,동두천,12
"2017","사고종별 구조인원 (명)","갇힘",북부,가평,1
"2017","사고종별 구조인원 (명)","갇힘",북부,연천,1
"2017","사고종별 구조인원 (명)","기타",합계,소계,9248
"2017","사고종별 구조인원 (명)","기타",남부,소계,6006
"2017","사고종별 구조인원 (명)","기타",남부,특수대응단,5
"2017","사고종별 구조인원 (명)","기타",남부,수원,733
"2017","사고종별 구조인원 (명)","기타",남부,성남,368
"2017","사고종별 구조인원 (명)","기타",남부,분당,311
"2017","사고종별 구조인원 (명)","기타",남부,부천,352
"2017","사고종별 구조인원 (명)","기타",남부,안양,303
"2017","사고종별 구조인원 (명)","기타",남부,안산,498
"2017","사고종별 구조인원 (명)","기타",남부,용인,322
"2017","사고종별 구조인원 (명)","기타",남부,평택,205
"2017","사고종별 구조인원 (명)","기타",남부,송탄,214
"2017","사고종별 구조인원 (명)","기타",남부,광명,305
"2017","사고종별 구조인원 (명)","기타",남부,시흥,366
"2017","사고종별 구조인원 (명)","기타",남부,군포,130
"2017","사고종별 구조인원 (명)","기타",남부,화성,250
"2017","사고종별 구조인원 (명)","기타",남부,이천,112
"2017","사고종별 구조인원 (명)","기타",남부,김포,311
"2017","사고종별 구조인원 (명)","기타",남부,광주,120
"2017","사고종별 구조인원 (명)","기타",남부,안성,67
"2017","사고종별 구조인원 (명)","기타",남부,하남,144
"2017","사고종별 구조인원 (명)","기타",남부,의왕,90
"2017","사고종별 구조인원 (명)","기타",남부,오산,161
"2017","사고종별 구조인원 (명)","기타",남부,여주,81
"2017","사고종별 구조인원 (명)","기타",남부,양평,518
"2017","사고종별 구조인원 (명)","기타",남부,과천,40
"2017","사고종별 구조인원 (명)","기타",북부,소계,3242
"2017","사고종별 구조인원 (명)","기타",북부,특수대응단,6
"2017","사고종별 구조인원 (명)","기타",북부,고양,215
"2017","사고종별 구조인원 (명)","기타",북부,일산,390
"2017","사고종별 구조인원 (명)","기타",북부,의정부,608
"2017","사고종별 구조인원 (명)","기타",북부,남양주,1114
"2017","사고종별 구조인원 (명)","기타",북부,파주,248
"2017","사고종별 구조인원 (명)","기타",북부,구리,212
"2017","사고종별 구조인원 (명)","기타",북부,포천,168
"2017","사고종별 구조인원 (명)","기타",북부,양주,67
"2017","사고종별 구조인원 (명)","기타",북부,동두천,107
"2017","사고종별 구조인원 (명)","기타",북부,가평,64
"2017","사고종별 구조인원 (명)","기타",북부,연천,43
"2018","출동건수 (건)","소계",합계,소계,201890
"2018","출동건수 (건)","소계",남부,소계,142304
"2018","출동건수 (건)","소계",남부,특수대응단,573
"2018","출동건수 (건)","소계",남부,수원,12746
"2018","출동건수 (건)","소계",남부,성남,10183
"2018","출동건수 (건)","소계",남부,분당,7923
"2018","출동건수 (건)","소계",남부,부천,7822
"2018","출동건수 (건)","소계",남부,안양,4769
"2018","출동건수 (건)","소계",남부,안산,8625
"2018","출동건수 (건)","소계",남부,용인,12658
"2018","출동건수 (건)","소계",남부,평택,5548
"2018","출동건수 (건)","소계",남부,송탄,4278
"2018","출동건수 (건)","소계",남부,광명,3778
"2018","출동건수 (건)","소계",남부,시흥,6414
"2018","출동건수 (건)","소계",남부,군포,2429
"2018","출동건수 (건)","소계",남부,화성,12130
"2018","출동건수 (건)","소계",남부,이천,4553
"2018","출동건수 (건)","소계",남부,김포,7128
"2018","출동건수 (건)","소계",남부,광주,7188
"2018","출동건수 (건)","소계",남부,안성,4625
"2018","출동건수 (건)","소계",남부,하남,2418
"2018","출동건수 (건)","소계",남부,의왕,2171
"2018","출동건수 (건)","소계",남부,오산,4252
"2018","출동건수 (건)","소계",남부,여주,4293
"2018","출동건수 (건)","소계",남부,양평,4892
"2018","출동건수 (건)","소계",남부,과천,908
"2018","출동건수 (건)","소계",북부,소계,59586
"2018","출동건수 (건)","소계",북부,특수대응단,190
"2018","출동건수 (건)","소계",북부,고양,5953
"2018","출동건수 (건)","소계",북부,일산,6268
"2018","출동건수 (건)","소계",북부,의정부,7257
"2018","출동건수 (건)","소계",북부,남양주,10993
"2018","출동건수 (건)","소계",북부,파주,7770
"2018","출동건수 (건)","소계",북부,구리,2805
"2018","출동건수 (건)","소계",북부,포천,6323
"2018","출동건수 (건)","소계",북부,양주,5299
"2018","출동건수 (건)","소계",북부,동두천,1990
"2018","출동건수 (건)","소계",북부,가평,3191
"2018","출동건수 (건)","소계",북부,연천,1547
"2018","구조(처리)건수 (건)","소계",합계,소계,150189
"2018","구조(처리)건수 (건)","소계",남부,소계,102816
"2018","구조(처리)건수 (건)","소계",남부,특수대응단,338
"2018","구조(처리)건수 (건)","소계",남부,수원,8629
"2018","구조(처리)건수 (건)","소계",남부,성남,4907
"2018","구조(처리)건수 (건)","소계",남부,분당,5360
"2018","구조(처리)건수 (건)","소계",남부,부천,5407
"2018","구조(처리)건수 (건)","소계",남부,안양,3640
"2018","구조(처리)건수 (건)","소계",남부,안산,6156
"2018","구조(처리)건수 (건)","소계",남부,용인,9559
"2018","구조(처리)건수 (건)","소계",남부,평택,3997
"2018","구조(처리)건수 (건)","소계",남부,송탄,2985
"2018","구조(처리)건수 (건)","소계",남부,광명,2700
"2018","구조(처리)건수 (건)","소계",남부,시흥,4739
"2018","구조(처리)건수 (건)","소계",남부,군포,1845
"2018","구조(처리)건수 (건)","소계",남부,화성,9317
"2018","구조(처리)건수 (건)","소계",남부,이천,3289
"2018","구조(처리)건수 (건)","소계",남부,김포,5228
"2018","구조(처리)건수 (건)","소계",남부,광주,5882
"2018","구조(처리)건수 (건)","소계",남부,안성,3663
"2018","구조(처리)건수 (건)","소계",남부,하남,1735
"2018","구조(처리)건수 (건)","소계",남부,의왕,1624
"2018","구조(처리)건수 (건)","소계",남부,오산,2994
"2018","구조(처리)건수 (건)","소계",남부,여주,3736
"2018","구조(처리)건수 (건)","소계",남부,양평,4354
"2018","구조(처리)건수 (건)","소계",남부,과천,732
"2018","구조(처리)건수 (건)","소계",북부,소계,47373
"2018","구조(처리)건수 (건)","소계",북부,특수대응단,137
"2018","구조(처리)건수 (건)","소계",북부,고양,4806
"2018","구조(처리)건수 (건)","소계",북부,일산,4885
"2018","구조(처리)건수 (건)","소계",북부,의정부,5727
"2018","구조(처리)건수 (건)","소계",북부,남양주,8348
"2018","구조(처리)건수 (건)","소계",북부,파주,6516
"2018","구조(처리)건수 (건)","소계",북부,구리,1965
"2018","구조(처리)건수 (건)","소계",북부,포천,5476
"2018","구조(처리)건수 (건)","소계",북부,양주,4210
"2018","구조(처리)건수 (건)","소계",북부,동두천,1503
"2018","구조(처리)건수 (건)","소계",북부,가평,2522
"2018","구조(처리)건수 (건)","소계",북부,연천,1278
"2018","구조(처리)건수 (건)","인명구조",합계,소계,18714
"2018","구조(처리)건수 (건)","인명구조",남부,소계,13253
"2018","구조(처리)건수 (건)","인명구조",남부,특수대응단,185
"2018","구조(처리)건수 (건)","인명구조",남부,수원,1553
"2018","구조(처리)건수 (건)","인명구조",남부,성남,689
"2018","구조(처리)건수 (건)","인명구조",남부,분당,612
"2018","구조(처리)건수 (건)","인명구조",남부,부천,1079
"2018","구조(처리)건수 (건)","인명구조",남부,안양,716
"2018","구조(처리)건수 (건)","인명구조",남부,안산,944
"2018","구조(처리)건수 (건)","인명구조",남부,용인,1119
"2018","구조(처리)건수 (건)","인명구조",남부,평택,463
"2018","구조(처리)건수 (건)","인명구조",남부,송탄,402
"2018","구조(처리)건수 (건)","인명구조",남부,광명,382
"2018","구조(처리)건수 (건)","인명구조",남부,시흥,701
"2018","구조(처리)건수 (건)","인명구조",남부,군포,273
"2018","구조(처리)건수 (건)","인명구조",남부,화성,934
"2018","구조(처리)건수 (건)","인명구조",남부,이천,304
"2018","구조(처리)건수 (건)","인명구조",남부,김포,609
"2018","구조(처리)건수 (건)","인명구조",남부,광주,511
"2018","구조(처리)건수 (건)","인명구조",남부,안성,237
"2018","구조(처리)건수 (건)","인명구조",남부,하남,322
"2018","구조(처리)건수 (건)","인명구조",남부,의왕,210
"2018","구조(처리)건수 (건)","인명구조",남부,오산,335
"2018","구조(처리)건수 (건)","인명구조",남부,여주,269
"2018","구조(처리)건수 (건)","인명구조",남부,양평,302
"2018","구조(처리)건수 (건)","인명구조",남부,과천,102
"2018","구조(처리)건수 (건)","인명구조",북부,소계,5461
"2018","구조(처리)건수 (건)","인명구조",북부,특수대응단,17
"2018","구조(처리)건수 (건)","인명구조",북부,고양,632
"2018","구조(처리)건수 (건)","인명구조",북부,일산,675
"2018","구조(처리)건수 (건)","인명구조",북부,의정부,738
"2018","구조(처리)건수 (건)","인명구조",북부,남양주,892
"2018","구조(처리)건수 (건)","인명구조",북부,파주,648
"2018","구조(처리)건수 (건)","인명구조",북부,구리,321
"2018","구조(처리)건수 (건)","인명구조",북부,포천,442
"2018","구조(처리)건수 (건)","인명구조",북부,양주,426
"2018","구조(처리)건수 (건)","인명구조",북부,동두천,245
"2018","구조(처리)건수 (건)","인명구조",북부,가평,265
"2018","구조(처리)건수 (건)","인명구조",북부,연천,160
"2018","구조(처리)건수 (건)","안전조치",합계,소계,102239
"2018","구조(처리)건수 (건)","안전조치",남부,소계,69392
"2018","구조(처리)건수 (건)","안전조치",남부,특수대응단,75
"2018","구조(처리)건수 (건)","안전조치",남부,수원,5181
"2018","구조(처리)건수 (건)","안전조치",남부,성남,2660
"2018","구조(처리)건수 (건)","안전조치",남부,분당,3575
"2018","구조(처리)건수 (건)","안전조치",남부,부천,3510
"2018","구조(처리)건수 (건)","안전조치",남부,안양,1740
"2018","구조(처리)건수 (건)","안전조치",남부,안산,4291
"2018","구조(처리)건수 (건)","안전조치",남부,용인,6821
"2018","구조(처리)건수 (건)","안전조치",남부,평택,2834
"2018","구조(처리)건수 (건)","안전조치",남부,송탄,1836
"2018","구조(처리)건수 (건)","안전조치",남부,광명,1670
"2018","구조(처리)건수 (건)","안전조치",남부,시흥,3442
"2018","구조(처리)건수 (건)","안전조치",남부,군포,1385
"2018","구조(처리)건수 (건)","안전조치",남부,화성,6474
"2018","구조(처리)건수 (건)","안전조치",남부,이천,2364
"2018","구조(처리)건수 (건)","안전조치",남부,김포,3719
"2018","구조(처리)건수 (건)","안전조치",남부,광주,4760
"2018","구조(처리)건수 (건)","안전조치",남부,안성,2778
"2018","구조(처리)건수 (건)","안전조치",남부,하남,1081
"2018","구조(처리)건수 (건)","안전조치",남부,의왕,1141
"2018","구조(처리)건수 (건)","안전조치",남부,오산,1941
"2018","구조(처리)건수 (건)","안전조치",남부,여주,2148
"2018","구조(처리)건수 (건)","안전조치",남부,양평,3515
"2018","구조(처리)건수 (건)","안전조치",남부,과천,451
"2018","구조(처리)건수 (건)","안전조치",북부,소계,32847
"2018","구조(처리)건수 (건)","안전조치",북부,특수대응단,41
"2018","구조(처리)건수 (건)","안전조치",북부,고양,3506
"2018","구조(처리)건수 (건)","안전조치",북부,일산,3595
"2018","구조(처리)건수 (건)","안전조치",북부,의정부,3922
"2018","구조(처리)건수 (건)","안전조치",북부,남양주,5786
"2018","구조(처리)건수 (건)","안전조치",북부,파주,4981
"2018","구조(처리)건수 (건)","안전조치",북부,구리,1208
"2018","구조(처리)건수 (건)","안전조치",북부,포천,3180
"2018","구조(처리)건수 (건)","안전조치",북부,양주,2854
"2018","구조(처리)건수 (건)","안전조치",북부,동두천,1028
"2018","구조(처리)건수 (건)","안전조치",북부,가평,1876
"2018","구조(처리)건수 (건)","안전조치",북부,연천,870
"2018","구조(처리)건수 (건)","기타",합계,소계,29236
"2018","구조(처리)건수 (건)","기타",남부,소계,20171
"2018","구조(처리)건수 (건)","기타",남부,특수대응단,78
"2018","구조(처리)건수 (건)","기타",남부,수원,1895
"2018","구조(처리)건수 (건)","기타",남부,성남,1558
"2018","구조(처리)건수 (건)","기타",남부,분당,1173
"2018","구조(처리)건수 (건)","기타",남부,부천,818
"2018","구조(처리)건수 (건)","기타",남부,안양,1184
"2018","구조(처리)건수 (건)","기타",남부,안산,921
"2018","구조(처리)건수 (건)","기타",남부,용인,1619
"2018","구조(처리)건수 (건)","기타",남부,평택,700
"2018","구조(처리)건수 (건)","기타",남부,송탄,747
"2018","구조(처리)건수 (건)","기타",남부,광명,648
"2018","구조(처리)건수 (건)","기타",남부,시흥,596
"2018","구조(처리)건수 (건)","기타",남부,군포,187
"2018","구조(처리)건수 (건)","기타",남부,화성,1909
"2018","구조(처리)건수 (건)","기타",남부,이천,621
"2018","구조(처리)건수 (건)","기타",남부,김포,900
"2018","구조(처리)건수 (건)","기타",남부,광주,611
"2018","구조(처리)건수 (건)","기타",남부,안성,648
"2018","구조(처리)건수 (건)","기타",남부,하남,332
"2018","구조(처리)건수 (건)","기타",남부,의왕,273
"2018","구조(처리)건수 (건)","기타",남부,오산,718
"2018","구조(처리)건수 (건)","기타",남부,여주,1319
"2018","구조(처리)건수 (건)","기타",남부,양평,537
"2018","구조(처리)건수 (건)","기타",남부,과천,179
"2018","구조(처리)건수 (건)","기타",북부,소계,9065
"2018","구조(처리)건수 (건)","기타",북부,특수대응단,79
"2018","구조(처리)건수 (건)","기타",북부,고양,668
"2018","구조(처리)건수 (건)","기타",북부,일산,615
"2018","구조(처리)건수 (건)","기타",북부,의정부,1067
"2018","구조(처리)건수 (건)","기타",북부,남양주,1670
"2018","구조(처리)건수 (건)","기타",북부,파주,887
"2018","구조(처리)건수 (건)","기타",북부,구리,436
"2018","구조(처리)건수 (건)","기타",북부,포천,1854
"2018","구조(처리)건수 (건)","기타",북부,양주,930
"2018","구조(처리)건수 (건)","기타",북부,동두천,230
"2018","구조(처리)건수 (건)","기타",북부,가평,381
"2018","구조(처리)건수 (건)","기타",북부,연천,248
"2018","구조인원 (명)","소계",합계,소계,21632
"2018","구조인원 (명)","소계",남부,소계,15118
"2018","구조인원 (명)","소계",남부,특수대응단,132
"2018","구조인원 (명)","소계",남부,수원,1623
"2018","구조인원 (명)","소계",남부,성남,726
"2018","구조인원 (명)","소계",남부,분당,772
"2018","구조인원 (명)","소계",남부,부천,1066
"2018","구조인원 (명)","소계",남부,안양,590
"2018","구조인원 (명)","소계",남부,안산,1100
"2018","구조인원 (명)","소계",남부,용인,1256
"2018","구조인원 (명)","소계",남부,평택,652
"2018","구조인원 (명)","소계",남부,송탄,530
"2018","구조인원 (명)","소계",남부,광명,509
"2018","구조인원 (명)","소계",남부,시흥,988
"2018","구조인원 (명)","소계",남부,군포,361
"2018","구조인원 (명)","소계",남부,화성,896
"2018","구조인원 (명)","소계",남부,이천,194
"2018","구조인원 (명)","소계",남부,김포,873
"2018","구조인원 (명)","소계",남부,광주,890
"2018","구조인원 (명)","소계",남부,안성,265
"2018","구조인원 (명)","소계",남부,하남,341
"2018","구조인원 (명)","소계",남부,의왕,230
"2018","구조인원 (명)","소계",남부,오산,496
"2018","구조인원 (명)","소계",남부,여주,267
"2018","구조인원 (명)","소계",남부,양평,206
"2018","구조인원 (명)","소계",남부,과천,155
"2018","구조인원 (명)","소계",북부,소계,6514
"2018","구조인원 (명)","소계",북부,특수대응단,29
"2018","구조인원 (명)","소계",북부,고양,527
"2018","구조인원 (명)","소계",북부,일산,866
"2018","구조인원 (명)","소계",북부,의정부,1120
"2018","구조인원 (명)","소계",북부,남양주,1163
"2018","구조인원 (명)","소계",북부,파주,654
"2018","구조인원 (명)","소계",북부,구리,381
"2018","구조인원 (명)","소계",북부,포천,441
"2018","구조인원 (명)","소계",북부,양주,652
"2018","구조인원 (명)","소계",북부,동두천,226
"2018","구조인원 (명)","소계",북부,가평,312
"2018","구조인원 (명)","소계",북부,연천,143
"2018","미처리(자체처리, 허위등) (건)","소계",합계,소계,51701
"2018","미처리(자체처리, 허위등) (건)","소계",남부,소계,39488
"2018","미처리(자체처리, 허위등) (건)","소계",남부,특수대응단,235
"2018","미처리(자체처리, 허위등) (건)","소계",남부,수원,4117
"2018","미처리(자체처리, 허위등) (건)","소계",남부,성남,5276
"2018","미처리(자체처리, 허위등) (건)","소계",남부,분당,2563
"2018","미처리(자체처리, 허위등) (건)","소계",남부,부천,2415
"2018","미처리(자체처리, 허위등) (건)","소계",남부,안양,1129
"2018","미처리(자체처리, 허위등) (건)","소계",남부,안산,2469
"2018","미처리(자체처리, 허위등) (건)","소계",남부,용인,3099
"2018","미처리(자체처리, 허위등) (건)","소계",남부,평택,1551
"2018","미처리(자체처리, 허위등) (건)","소계",남부,송탄,1293
"2018","미처리(자체처리, 허위등) (건)","소계",남부,광명,1078
"2018","미처리(자체처리, 허위등) (건)","소계",남부,시흥,1675
"2018","미처리(자체처리, 허위등) (건)","소계",남부,군포,584
"2018","미처리(자체처리, 허위등) (건)","소계",남부,화성,2813
"2018","미처리(자체처리, 허위등) (건)","소계",남부,이천,1264
"2018","미처리(자체처리, 허위등) (건)","소계",남부,김포,1900
"2018","미처리(자체처리, 허위등) (건)","소계",남부,광주,1306
"2018","미처리(자체처리, 허위등) (건)","소계",남부,안성,962
"2018","미처리(자체처리, 허위등) (건)","소계",남부,하남,683
"2018","미처리(자체처리, 허위등) (건)","소계",남부,의왕,547
"2018","미처리(자체처리, 허위등) (건)","소계",남부,오산,1258
"2018","미처리(자체처리, 허위등) (건)","소계",남부,여주,557
"2018","미처리(자체처리, 허위등) (건)","소계",남부,양평,538
"2018","미처리(자체처리, 허위등) (건)","소계",남부,과천,176
"2018","미처리(자체처리, 허위등) (건)","소계",북부,소계,12213
"2018","미처리(자체처리, 허위등) (건)","소계",북부,특수대응단,53
"2018","미처리(자체처리, 허위등) (건)","소계",북부,고양,1147
"2018","미처리(자체처리, 허위등) (건)","소계",북부,일산,1383
"2018","미처리(자체처리, 허위등) (건)","소계",북부,의정부,1530
"2018","미처리(자체처리, 허위등) (건)","소계",북부,남양주,2645
"2018","미처리(자체처리, 허위등) (건)","소계",북부,파주,1254
"2018","미처리(자체처리, 허위등) (건)","소계",북부,구리,840
"2018","미처리(자체처리, 허위등) (건)","소계",북부,포천,847
"2018","미처리(자체처리, 허위등) (건)","소계",북부,양주,1089
"2018","미처리(자체처리, 허위등) (건)","소계",북부,동두천,487
"2018","미처리(자체처리, 허위등) (건)","소계",북부,가평,669
"2018","미처리(자체처리, 허위등) (건)","소계",북부,연천,269
"2018","사고종별 구조인원 (명)","소계",합계,소계,21632
"2018","사고종별 구조인원 (명)","소계",남부,소계,15118
"2018","사고종별 구조인원 (명)","소계",남부,특수대응단,132
"2018","사고종별 구조인원 (명)","소계",남부,수원,1623
"2018","사고종별 구조인원 (명)","소계",남부,성남,726
"2018","사고종별 구조인원 (명)","소계",남부,분당,772
